timestamp,ip_address,username,status,failed_attempts,threat_level
2024-01-07 19:40:00,45.33.32.156,user1,FAILED,46,MEDIUM
2024-01-07 19:44:00,198.20.69.74,sarah,FAILED,65,HIGH
2024-01-07 19:53:00,192.168.1.2,john,FAILED,55,HIGH
2024-01-07 20:04:00,10.0.0.6,sarah,FAILED,61,HIGH
2024-01-07 20:15:00,192.168.1.11,user1,SUCCESS,50,MEDIUM
2024-01-07 20:17:00,192.168.1.20,sarah,FAILED,58,HIGH
2024-01-07 20:39:00,10.0.0.16,admin,FAILED,51,HIGH
2024-01-07 20:41:00,192.168.1.7,root,FAILED,47,MEDIUM
2024-01-07 21:04:00,192.168.1.8,admin,SUCCESS,43,MEDIUM
2024-01-07 21:24:00,10.0.0.12,administrator,FAILED,58,HIGH
2024-01-07 21:31:00,192.168.1.21,admin,FAILED,48,MEDIUM
2024-01-07 21:33:00,192.168.1.18,sarah,SUCCESS,51,HIGH
2024-01-07 21:39:00,192.168.1.26,root,FAILED,64,HIGH
2024-01-07 21:43:00,192.168.1.7,administrator,FAILED,47,MEDIUM
2024-01-07 21:46:00,10.0.0.8,administrator,FAILED,69,HIGH
2024-01-07 21:47:00,192.168.1.20,root,SUCCESS,58,HIGH
2024-01-07 22:24:00,10.0.0.17,administrator,FAILED,57,HIGH
2024-01-07 22:47:00,192.168.1.43,administrator,FAILED,47,MEDIUM
2024-01-07 22:48:00,192.168.1.23,root,FAILED,46,MEDIUM
2024-01-07 22:48:00,192.168.1.2,administrator,FAILED,55,HIGH
2024-01-07 22:49:00,192.168.1.42,sarah,FAILED,60,HIGH
2024-01-07 22:54:00,10.0.0.1,admin,FAILED,56,HIGH
2024-01-07 23:13:00,192.168.1.49,sarah,FAILED,59,HIGH
2024-01-07 23:51:00,10.0.0.10,administrator,SUCCESS,54,HIGH
2024-01-08 00:06:00,10.0.0.15,user1,FAILED,49,MEDIUM
2024-01-08 00:21:00,192.168.1.32,admin,FAILED,52,HIGH
2024-01-08 00:29:00,192.168.1.49,root,FAILED,59,HIGH
2024-01-08 00:31:00,192.168.1.13,user1,FAILED,52,HIGH
2024-01-08 00:56:00,192.168.1.13,sarah,FAILED,52,HIGH
2024-01-08 01:04:00,192.168.1.15,root,SUCCESS,39,MEDIUM
2024-01-08 01:14:00,192.168.1.18,user1,SUCCESS,51,HIGH
2024-01-08 01:18:00,89.248.167.131,admin,FAILED,52,HIGH
2024-01-08 01:19:00,10.0.0.19,user1,FAILED,44,MEDIUM
2024-01-08 01:26:00,192.168.1.45,root,FAILED,41,MEDIUM
2024-01-08 01:42:00,192.168.1.27,john,FAILED,43,MEDIUM
2024-01-08 01:49:00,192.168.1.36,administrator,FAILED,47,MEDIUM
2024-01-08 01:50:00,10.0.0.17,root,FAILED,57,HIGH
2024-01-08 02:00:00,10.0.0.2,root,FAILED,47,MEDIUM
2024-01-08 02:04:00,10.0.0.10,guest,FAILED,54,HIGH
2024-01-08 02:07:00,10.0.0.18,guest,FAILED,49,MEDIUM
2024-01-08 02:15:00,10.0.0.7,admin,FAILED,57,HIGH
2024-01-08 02:16:00,192.168.1.15,guest,SUCCESS,39,MEDIUM
2024-01-08 02:19:00,192.168.1.6,user1,FAILED,47,MEDIUM
2024-01-08 02:23:00,192.168.1.48,admin,SUCCESS,62,HIGH
2024-01-08 02:43:00,185.220.101.45,john,SUCCESS,46,MEDIUM
2024-01-08 02:44:00,192.168.1.26,admin,FAILED,64,HIGH
2024-01-08 03:07:00,10.0.0.1,administrator,FAILED,56,HIGH
2024-01-08 03:27:00,10.0.0.9,john,FAILED,52,HIGH
2024-01-08 03:32:00,192.168.1.11,root,FAILED,50,MEDIUM
2024-01-08 03:54:00,192.168.1.34,john,SUCCESS,54,HIGH
2024-01-08 03:56:00,192.168.1.20,guest,SUCCESS,58,HIGH
2024-01-08 03:57:00,10.0.0.19,sarah,SUCCESS,44,MEDIUM
2024-01-08 03:58:00,192.168.1.1,user1,SUCCESS,48,MEDIUM
2024-01-08 04:00:00,10.0.0.5,root,FAILED,46,MEDIUM
2024-01-08 04:04:00,192.168.1.11,admin,FAILED,50,MEDIUM
2024-01-08 04:18:00,192.168.1.49,john,SUCCESS,59,HIGH
2024-01-08 04:23:00,192.168.1.11,guest,FAILED,50,MEDIUM
2024-01-08 04:33:00,198.20.69.74,john,SUCCESS,65,HIGH
2024-01-08 04:41:00,10.0.0.13,root,FAILED,57,HIGH
2024-01-08 04:55:00,10.0.0.2,administrator,FAILED,47,MEDIUM
2024-01-08 04:59:00,192.168.1.31,sarah,FAILED,43,MEDIUM
2024-01-08 05:03:00,10.0.0.18,root,FAILED,49,MEDIUM
2024-01-08 05:13:00,192.168.1.39,root,SUCCESS,61,HIGH
2024-01-08 05:23:00,192.168.1.2,john,FAILED,55,HIGH
2024-01-08 05:25:00,10.0.0.12,sarah,FAILED,58,HIGH
2024-01-08 05:38:00,192.168.1.39,admin,FAILED,61,HIGH
2024-01-08 05:43:00,89.248.167.131,root,FAILED,52,HIGH
2024-01-08 05:44:00,192.168.1.9,john,FAILED,52,HIGH
2024-01-08 05:57:00,192.168.1.43,john,FAILED,47,MEDIUM
2024-01-08 06:01:00,10.0.0.13,admin,FAILED,57,HIGH
2024-01-08 06:06:00,192.168.1.8,john,SUCCESS,43,MEDIUM
2024-01-08 06:21:00,192.168.1.30,root,SUCCESS,39,MEDIUM
2024-01-08 06:23:00,192.168.1.1,user1,FAILED,48,MEDIUM
2024-01-08 06:27:00,192.168.1.40,guest,FAILED,46,MEDIUM
2024-01-08 06:30:00,192.168.1.23,admin,SUCCESS,46,MEDIUM
2024-01-08 06:33:00,185.220.101.45,root,FAILED,46,MEDIUM
2024-01-08 06:34:00,10.0.0.7,guest,FAILED,57,HIGH
2024-01-08 07:06:00,192.168.1.33,guest,FAILED,38,MEDIUM
2024-01-08 07:08:00,192.168.1.13,sarah,FAILED,52,HIGH
2024-01-08 07:24:00,192.168.1.34,sarah,FAILED,54,HIGH
2024-01-08 07:32:00,192.168.1.18,john,SUCCESS,51,HIGH
2024-01-08 07:39:00,192.168.1.14,john,FAILED,50,MEDIUM
2024-01-08 07:49:00,192.168.1.7,administrator,SUCCESS,47,MEDIUM
2024-01-08 07:54:00,192.168.1.19,john,FAILED,58,HIGH
2024-01-08 07:58:00,10.0.0.9,user1,FAILED,52,HIGH
2024-01-08 08:04:00,10.0.0.4,root,FAILED,45,MEDIUM
2024-01-08 08:07:00,192.168.1.20,admin,FAILED,58,HIGH
2024-01-08 08:13:00,192.168.1.23,sarah,FAILED,46,MEDIUM
2024-01-08 08:15:00,192.168.1.36,administrator,FAILED,47,MEDIUM
2024-01-08 08:22:00,192.168.1.38,user1,SUCCESS,54,HIGH
2024-01-08 08:27:00,192.168.1.48,sarah,SUCCESS,62,HIGH
2024-01-08 08:43:00,192.168.1.40,administrator,FAILED,46,MEDIUM
2024-01-08 08:54:00,192.168.1.22,guest,FAILED,64,HIGH
2024-01-08 08:58:00,10.0.0.12,user1,FAILED,58,HIGH
2024-01-08 09:02:00,192.168.1.26,administrator,FAILED,64,HIGH
2024-01-08 09:02:00,192.168.1.2,root,SUCCESS,55,HIGH
2024-01-08 09:02:00,192.168.1.9,user1,SUCCESS,52,HIGH
2024-01-08 09:15:00,192.168.1.43,john,SUCCESS,47,MEDIUM
2024-01-08 09:29:00,192.168.1.41,sarah,FAILED,38,MEDIUM
2024-01-08 09:39:00,192.168.1.29,admin,FAILED,57,HIGH
2024-01-08 09:49:00,192.168.1.44,administrator,FAILED,56,HIGH
2024-01-08 09:52:00,10.0.0.5,sarah,FAILED,46,MEDIUM
2024-01-08 09:52:00,192.168.1.34,root,SUCCESS,54,HIGH
2024-01-08 09:57:00,192.168.1.40,administrator,FAILED,46,MEDIUM
2024-01-08 09:58:00,192.168.1.27,administrator,FAILED,43,MEDIUM
2024-01-08 10:04:00,192.168.1.44,root,SUCCESS,56,HIGH
2024-01-08 10:20:00,192.168.1.32,administrator,FAILED,52,HIGH
2024-01-08 10:37:00,192.168.1.23,guest,FAILED,46,MEDIUM
2024-01-08 11:09:00,192.168.1.4,user1,FAILED,51,HIGH
2024-01-08 11:23:00,192.168.1.18,admin,FAILED,51,HIGH
2024-01-08 11:23:00,192.168.1.4,administrator,FAILED,51,HIGH
2024-01-08 11:26:00,198.20.69.74,user1,SUCCESS,65,HIGH
2024-01-08 11:32:00,192.168.1.14,john,FAILED,50,MEDIUM
2024-01-08 11:39:00,192.168.1.26,user1,FAILED,64,HIGH
2024-01-08 11:53:00,89.248.167.131,guest,FAILED,52,HIGH
2024-01-08 12:02:00,10.0.0.9,root,FAILED,52,HIGH
2024-01-08 12:05:00,192.168.1.25,admin,FAILED,58,HIGH
2024-01-08 12:16:00,10.0.0.3,root,FAILED,65,HIGH
2024-01-08 12:17:00,45.33.32.156,john,FAILED,46,MEDIUM
2024-01-08 12:39:00,10.0.0.15,administrator,SUCCESS,49,MEDIUM
2024-01-08 12:53:00,192.168.1.12,sarah,SUCCESS,52,HIGH
2024-01-08 12:55:00,192.168.1.13,administrator,FAILED,52,HIGH
2024-01-08 12:56:00,192.168.1.40,guest,FAILED,46,MEDIUM
2024-01-08 13:13:00,192.168.1.8,sarah,FAILED,43,MEDIUM
2024-01-08 13:16:00,45.33.32.156,root,FAILED,46,MEDIUM
2024-01-08 13:17:00,10.0.0.6,administrator,FAILED,61,HIGH
2024-01-08 13:26:00,192.168.1.28,guest,FAILED,49,MEDIUM
2024-01-08 13:31:00,192.168.1.30,guest,FAILED,39,MEDIUM
2024-01-08 13:39:00,192.168.1.31,john,FAILED,43,MEDIUM
2024-01-08 13:42:00,10.0.0.10,guest,FAILED,54,HIGH
2024-01-08 13:49:00,192.168.1.32,guest,FAILED,52,HIGH
2024-01-08 14:00:00,192.168.1.44,user1,FAILED,56,HIGH
2024-01-08 14:01:00,10.0.0.6,user1,FAILED,61,HIGH
2024-01-08 14:08:00,10.0.0.19,root,FAILED,44,MEDIUM
2024-01-08 14:27:00,192.168.1.22,john,SUCCESS,64,HIGH
2024-01-08 14:48:00,192.168.1.42,guest,FAILED,60,HIGH
2024-01-08 14:48:00,192.168.1.2,sarah,FAILED,55,HIGH
2024-01-08 15:02:00,192.168.1.19,john,FAILED,58,HIGH
2024-01-08 15:10:00,10.0.0.17,user1,FAILED,57,HIGH
2024-01-08 15:16:00,192.168.1.48,administrator,SUCCESS,62,HIGH
2024-01-08 15:24:00,192.168.1.16,sarah,FAILED,53,HIGH
2024-01-08 15:29:00,192.168.1.7,administrator,FAILED,47,MEDIUM
2024-01-08 15:33:00,10.0.0.5,sarah,FAILED,46,MEDIUM
2024-01-08 15:42:00,198.20.69.74,sarah,FAILED,65,HIGH
2024-01-08 15:54:00,45.33.32.156,guest,FAILED,46,MEDIUM
2024-01-08 15:54:00,192.168.1.43,guest,FAILED,47,MEDIUM
2024-01-08 16:04:00,10.0.0.9,root,FAILED,52,HIGH
2024-01-08 16:09:00,192.168.1.27,john,FAILED,43,MEDIUM
2024-01-08 16:17:00,192.168.1.14,user1,SUCCESS,50,MEDIUM
2024-01-08 16:39:00,10.0.0.5,administrator,FAILED,46,MEDIUM
2024-01-08 16:48:00,10.0.0.4,sarah,SUCCESS,45,MEDIUM
2024-01-08 16:52:00,192.168.1.40,sarah,FAILED,46,MEDIUM
2024-01-08 16:57:00,192.168.1.3,root,SUCCESS,50,MEDIUM
2024-01-08 17:13:00,10.0.0.18,root,FAILED,49,MEDIUM
2024-01-08 18:09:00,192.168.1.28,admin,SUCCESS,49,MEDIUM
2024-01-08 18:12:00,192.168.1.49,admin,FAILED,59,HIGH
2024-01-08 18:18:00,10.0.0.13,administrator,FAILED,57,HIGH
2024-01-08 18:20:00,10.0.0.19,admin,SUCCESS,44,MEDIUM
2024-01-08 18:31:00,192.168.1.31,john,FAILED,43,MEDIUM
2024-01-08 18:53:00,192.168.1.16,admin,FAILED,53,HIGH
2024-01-08 18:59:00,10.0.0.4,guest,SUCCESS,45,MEDIUM
2024-01-08 19:11:00,192.168.1.2,john,SUCCESS,55,HIGH
2024-01-08 19:11:00,192.168.1.1,admin,FAILED,48,MEDIUM
2024-01-08 19:21:00,198.20.69.74,admin,SUCCESS,65,HIGH
2024-01-08 19:26:00,198.20.69.74,guest,FAILED,65,HIGH
2024-01-08 19:34:00,192.168.1.40,root,FAILED,46,MEDIUM
2024-01-08 19:34:00,192.168.1.2,john,FAILED,55,HIGH
2024-01-08 19:37:00,10.0.0.2,sarah,FAILED,47,MEDIUM
2024-01-08 19:41:00,192.168.1.29,root,FAILED,57,HIGH
2024-01-08 20:01:00,10.0.0.6,user1,FAILED,61,HIGH
2024-01-08 20:19:00,192.168.1.13,sarah,FAILED,52,HIGH
2024-01-08 20:42:00,198.20.69.74,administrator,FAILED,65,HIGH
2024-01-08 20:43:00,10.0.0.7,sarah,FAILED,57,HIGH
2024-01-08 20:45:00,10.0.0.6,root,FAILED,61,HIGH
2024-01-08 20:49:00,10.0.0.9,root,FAILED,52,HIGH
2024-01-08 20:51:00,10.0.0.13,administrator,FAILED,57,HIGH
2024-01-08 20:55:00,192.168.1.33,guest,FAILED,38,MEDIUM
2024-01-08 21:03:00,192.168.1.31,guest,SUCCESS,43,MEDIUM
2024-01-08 21:15:00,192.168.1.25,admin,SUCCESS,58,HIGH
2024-01-08 21:21:00,198.20.69.74,guest,FAILED,65,HIGH
2024-01-08 21:32:00,192.168.1.2,sarah,FAILED,55,HIGH
2024-01-08 21:33:00,192.168.1.22,user1,FAILED,64,HIGH
2024-01-08 21:44:00,10.0.0.1,user1,FAILED,56,HIGH
2024-01-08 22:07:00,192.168.1.4,admin,FAILED,51,HIGH
2024-01-08 22:16:00,192.168.1.30,john,FAILED,39,MEDIUM
2024-01-08 22:16:00,192.168.1.41,root,FAILED,38,MEDIUM
2024-01-08 22:39:00,192.168.1.31,sarah,SUCCESS,43,MEDIUM
2024-01-08 22:50:00,192.168.1.21,administrator,SUCCESS,48,MEDIUM
2024-01-08 23:13:00,192.168.1.5,administrator,FAILED,43,MEDIUM
2024-01-08 23:15:00,45.33.32.156,admin,FAILED,46,MEDIUM
2024-01-08 23:18:00,192.168.1.14,user1,FAILED,50,MEDIUM
2024-01-08 23:22:00,192.168.1.31,guest,FAILED,43,MEDIUM
2024-01-08 23:43:00,192.168.1.33,john,FAILED,38,MEDIUM
2024-01-08 23:44:00,10.0.0.12,john,SUCCESS,58,HIGH
2024-01-08 23:50:00,10.0.0.5,root,FAILED,46,MEDIUM
2024-01-08 23:54:00,10.0.0.7,john,FAILED,57,HIGH
2024-01-08 23:59:00,192.168.1.14,administrator,SUCCESS,50,MEDIUM
2024-01-09 00:20:00,192.168.1.23,sarah,FAILED,46,MEDIUM
2024-01-09 00:21:00,192.168.1.24,sarah,FAILED,50,MEDIUM
2024-01-09 00:23:00,192.168.1.37,admin,SUCCESS,60,HIGH
2024-01-09 00:56:00,10.0.0.3,sarah,FAILED,65,HIGH
2024-01-09 01:22:00,198.20.69.74,guest,FAILED,65,HIGH
2024-01-09 01:23:00,192.168.1.21,admin,FAILED,48,MEDIUM
2024-01-09 01:34:00,10.0.0.17,john,FAILED,57,HIGH
2024-01-09 01:35:00,192.168.1.9,sarah,FAILED,52,HIGH
2024-01-09 01:43:00,192.168.1.32,root,SUCCESS,52,HIGH
2024-01-09 01:46:00,192.168.1.46,user1,FAILED,48,MEDIUM
2024-01-09 01:47:00,185.220.101.45,guest,FAILED,46,MEDIUM
2024-01-09 01:48:00,10.0.0.10,sarah,SUCCESS,54,HIGH
2024-01-09 02:01:00,192.168.1.41,user1,FAILED,38,MEDIUM
2024-01-09 02:01:00,89.248.167.131,administrator,SUCCESS,52,HIGH
2024-01-09 02:10:00,192.168.1.37,user1,FAILED,60,HIGH
2024-01-09 02:20:00,192.168.1.34,admin,FAILED,54,HIGH
2024-01-09 02:24:00,192.168.1.7,sarah,FAILED,47,MEDIUM
2024-01-09 02:25:00,192.168.1.37,root,FAILED,60,HIGH
2024-01-09 02:26:00,192.168.1.45,administrator,SUCCESS,41,MEDIUM
2024-01-09 02:29:00,192.168.1.20,sarah,FAILED,58,HIGH
2024-01-09 03:09:00,192.168.1.2,admin,SUCCESS,55,HIGH
2024-01-09 03:16:00,192.168.1.34,john,FAILED,54,HIGH
2024-01-09 03:17:00,192.168.1.21,administrator,SUCCESS,48,MEDIUM
2024-01-09 03:20:00,192.168.1.2,guest,FAILED,55,HIGH
2024-01-09 03:22:00,192.168.1.19,john,SUCCESS,58,HIGH
2024-01-09 03:31:00,192.168.1.48,root,SUCCESS,62,HIGH
2024-01-09 03:33:00,192.168.1.46,sarah,FAILED,48,MEDIUM
2024-01-09 03:37:00,192.168.1.4,sarah,FAILED,51,HIGH
2024-01-09 03:40:00,192.168.1.21,guest,FAILED,48,MEDIUM
2024-01-09 03:54:00,192.168.1.5,admin,FAILED,43,MEDIUM
2024-01-09 04:07:00,10.0.0.11,administrator,FAILED,52,HIGH
2024-01-09 04:08:00,192.168.1.32,john,FAILED,52,HIGH
2024-01-09 04:12:00,10.0.0.12,admin,SUCCESS,58,HIGH
2024-01-09 04:23:00,10.0.0.8,administrator,FAILED,69,HIGH
2024-01-09 04:25:00,192.168.1.12,john,FAILED,52,HIGH
2024-01-09 04:30:00,192.168.1.26,admin,FAILED,64,HIGH
2024-01-09 04:54:00,192.168.1.11,john,SUCCESS,50,MEDIUM
2024-01-09 04:59:00,192.168.1.41,john,SUCCESS,38,MEDIUM
2024-01-09 05:03:00,10.0.0.14,admin,FAILED,60,HIGH
2024-01-09 05:05:00,192.168.1.22,guest,FAILED,64,HIGH
2024-01-09 05:09:00,10.0.0.7,admin,FAILED,57,HIGH
2024-01-09 05:10:00,192.168.1.26,admin,FAILED,64,HIGH
2024-01-09 05:15:00,89.248.167.131,guest,SUCCESS,52,HIGH
2024-01-09 05:17:00,192.168.1.34,admin,SUCCESS,54,HIGH
2024-01-09 05:57:00,192.168.1.23,guest,SUCCESS,46,MEDIUM
2024-01-09 06:05:00,192.168.1.15,administrator,SUCCESS,39,MEDIUM
2024-01-09 06:12:00,192.168.1.42,guest,SUCCESS,60,HIGH
2024-01-09 06:20:00,192.168.1.40,admin,SUCCESS,46,MEDIUM
2024-01-09 06:29:00,10.0.0.11,user1,SUCCESS,52,HIGH
2024-01-09 06:29:00,10.0.0.7,sarah,FAILED,57,HIGH
2024-01-09 06:33:00,10.0.0.15,user1,FAILED,49,MEDIUM
2024-01-09 06:46:00,10.0.0.14,john,SUCCESS,60,HIGH
2024-01-09 06:52:00,192.168.1.5,administrator,FAILED,43,MEDIUM
2024-01-09 06:58:00,192.168.1.26,root,SUCCESS,64,HIGH
2024-01-09 07:23:00,192.168.1.33,john,FAILED,38,MEDIUM
2024-01-09 07:32:00,192.168.1.33,root,FAILED,38,MEDIUM
2024-01-09 07:44:00,192.168.1.44,john,SUCCESS,56,HIGH
2024-01-09 07:52:00,192.168.1.44,user1,SUCCESS,56,HIGH
2024-01-09 07:58:00,192.168.1.44,user1,FAILED,56,HIGH
2024-01-09 07:59:00,10.0.0.10,user1,FAILED,54,HIGH
2024-01-09 08:16:00,10.0.0.2,administrator,FAILED,47,MEDIUM
2024-01-09 08:22:00,192.168.1.18,root,SUCCESS,51,HIGH
2024-01-09 08:25:00,10.0.0.6,john,FAILED,61,HIGH
2024-01-09 08:28:00,192.168.1.42,guest,FAILED,60,HIGH
2024-01-09 08:50:00,192.168.1.49,root,FAILED,59,HIGH
2024-01-09 08:51:00,192.168.1.22,root,SUCCESS,64,HIGH
2024-01-09 08:57:00,192.168.1.48,john,FAILED,62,HIGH
2024-01-09 09:01:00,10.0.0.13,administrator,FAILED,57,HIGH
2024-01-09 09:03:00,192.168.1.34,admin,SUCCESS,54,HIGH
2024-01-09 09:15:00,192.168.1.5,sarah,FAILED,43,MEDIUM
2024-01-09 09:49:00,192.168.1.26,admin,FAILED,64,HIGH
2024-01-09 09:51:00,192.168.1.3,administrator,FAILED,50,MEDIUM
2024-01-09 10:45:00,192.168.1.28,admin,FAILED,49,MEDIUM
2024-01-09 10:47:00,192.168.1.12,sarah,FAILED,52,HIGH
2024-01-09 10:49:00,192.168.1.38,guest,FAILED,54,HIGH
2024-01-09 10:50:00,10.0.0.10,guest,FAILED,54,HIGH
2024-01-09 10:58:00,192.168.1.11,sarah,SUCCESS,50,MEDIUM
2024-01-09 11:20:00,198.20.69.74,john,SUCCESS,65,HIGH
2024-01-09 11:30:00,10.0.0.15,admin,FAILED,49,MEDIUM
2024-01-09 11:35:00,192.168.1.48,root,FAILED,62,HIGH
2024-01-09 11:45:00,10.0.0.18,root,FAILED,49,MEDIUM
2024-01-09 12:09:00,192.168.1.20,user1,FAILED,58,HIGH
2024-01-09 12:12:00,45.33.32.156,user1,FAILED,46,MEDIUM
2024-01-09 12:12:00,198.20.69.74,root,FAILED,65,HIGH
2024-01-09 12:13:00,192.168.1.10,guest,FAILED,39,MEDIUM
2024-01-09 12:25:00,192.168.1.34,root,FAILED,54,HIGH
2024-01-09 12:40:00,192.168.1.12,john,FAILED,52,HIGH
2024-01-09 12:50:00,192.168.1.26,administrator,SUCCESS,64,HIGH
2024-01-09 13:04:00,192.168.1.45,john,FAILED,41,MEDIUM
2024-01-09 13:15:00,10.0.0.1,admin,FAILED,56,HIGH
2024-01-09 13:18:00,10.0.0.15,root,SUCCESS,49,MEDIUM
2024-01-09 13:25:00,192.168.1.6,user1,SUCCESS,47,MEDIUM
2024-01-09 13:25:00,192.168.1.35,guest,FAILED,35,MEDIUM
2024-01-09 13:26:00,10.0.0.9,sarah,SUCCESS,52,HIGH
2024-01-09 13:31:00,192.168.1.10,john,FAILED,39,MEDIUM
2024-01-09 13:35:00,192.168.1.18,administrator,FAILED,51,HIGH
2024-01-09 13:42:00,10.0.0.1,admin,FAILED,56,HIGH
2024-01-09 13:43:00,10.0.0.14,admin,FAILED,60,HIGH
2024-01-09 13:44:00,192.168.1.39,sarah,FAILED,61,HIGH
2024-01-09 14:03:00,192.168.1.42,sarah,FAILED,60,HIGH
2024-01-09 14:12:00,10.0.0.6,administrator,SUCCESS,61,HIGH
2024-01-09 14:16:00,192.168.1.20,root,FAILED,58,HIGH
2024-01-09 14:18:00,10.0.0.4,sarah,SUCCESS,45,MEDIUM
2024-01-09 14:50:00,192.168.1.37,root,FAILED,60,HIGH
2024-01-09 14:52:00,10.0.0.18,sarah,FAILED,49,MEDIUM
2024-01-09 14:56:00,10.0.0.8,admin,FAILED,69,HIGH
2024-01-09 14:58:00,192.168.1.36,user1,FAILED,47,MEDIUM
2024-01-09 15:07:00,192.168.1.20,admin,SUCCESS,58,HIGH
2024-01-09 15:08:00,192.168.1.17,sarah,FAILED,52,HIGH
2024-01-09 15:22:00,192.168.1.7,john,FAILED,47,MEDIUM
2024-01-09 15:33:00,192.168.1.28,guest,SUCCESS,49,MEDIUM
2024-01-09 15:44:00,192.168.1.8,john,FAILED,43,MEDIUM
2024-01-09 15:45:00,192.168.1.25,root,FAILED,58,HIGH
2024-01-09 15:50:00,192.168.1.19,sarah,FAILED,58,HIGH
2024-01-09 15:57:00,192.168.1.16,john,FAILED,53,HIGH
2024-01-09 15:58:00,10.0.0.4,admin,SUCCESS,45,MEDIUM
2024-01-09 15:59:00,192.168.1.18,root,SUCCESS,51,HIGH
2024-01-09 16:03:00,45.33.32.156,user1,SUCCESS,46,MEDIUM
2024-01-09 16:07:00,192.168.1.27,user1,FAILED,43,MEDIUM
2024-01-09 16:09:00,10.0.0.19,guest,SUCCESS,44,MEDIUM
2024-01-09 16:09:00,192.168.1.40,sarah,SUCCESS,46,MEDIUM
2024-01-09 16:13:00,192.168.1.36,administrator,FAILED,47,MEDIUM
2024-01-09 16:31:00,45.33.32.156,user1,SUCCESS,46,MEDIUM
2024-01-09 16:37:00,192.168.1.13,admin,SUCCESS,52,HIGH
2024-01-09 17:10:00,192.168.1.46,administrator,SUCCESS,48,MEDIUM
2024-01-09 17:13:00,192.168.1.28,root,FAILED,49,MEDIUM
2024-01-09 17:23:00,192.168.1.17,sarah,FAILED,52,HIGH
2024-01-09 17:32:00,192.168.1.40,sarah,FAILED,46,MEDIUM
2024-01-09 17:35:00,192.168.1.24,administrator,FAILED,50,MEDIUM
2024-01-09 17:44:00,192.168.1.33,sarah,FAILED,38,MEDIUM
2024-01-09 17:59:00,192.168.1.1,john,FAILED,48,MEDIUM
2024-01-09 18:00:00,10.0.0.13,user1,FAILED,57,HIGH
2024-01-09 18:02:00,10.0.0.19,sarah,SUCCESS,44,MEDIUM
2024-01-09 18:24:00,10.0.0.19,administrator,FAILED,44,MEDIUM
2024-01-09 18:24:00,192.168.1.2,user1,FAILED,55,HIGH
2024-01-09 18:38:00,10.0.0.17,sarah,SUCCESS,57,HIGH
2024-01-09 18:43:00,192.168.1.25,admin,FAILED,58,HIGH
2024-01-09 18:46:00,10.0.0.8,guest,SUCCESS,69,HIGH
2024-01-09 18:47:00,192.168.1.48,admin,FAILED,62,HIGH
2024-01-09 18:58:00,10.0.0.15,sarah,FAILED,49,MEDIUM
2024-01-09 19:10:00,192.168.1.11,administrator,FAILED,50,MEDIUM
2024-01-09 19:21:00,192.168.1.9,john,FAILED,52,HIGH
2024-01-09 19:24:00,192.168.1.38,admin,SUCCESS,54,HIGH
2024-01-09 19:43:00,192.168.1.12,guest,FAILED,52,HIGH
2024-01-09 19:47:00,10.0.0.17,user1,FAILED,57,HIGH
2024-01-09 19:49:00,10.0.0.6,root,FAILED,61,HIGH
2024-01-09 19:55:00,192.168.1.23,administrator,FAILED,46,MEDIUM
2024-01-09 20:08:00,192.168.1.21,user1,FAILED,48,MEDIUM
2024-01-09 20:12:00,10.0.0.2,administrator,FAILED,47,MEDIUM
2024-01-09 20:18:00,192.168.1.43,user1,FAILED,47,MEDIUM
2024-01-09 20:23:00,10.0.0.2,user1,FAILED,47,MEDIUM
2024-01-09 20:40:00,10.0.0.4,administrator,FAILED,45,MEDIUM
2024-01-09 20:51:00,10.0.0.17,administrator,FAILED,57,HIGH
2024-01-09 21:01:00,192.168.1.35,root,FAILED,35,MEDIUM
2024-01-09 21:07:00,192.168.1.18,sarah,FAILED,51,HIGH
2024-01-09 21:26:00,192.168.1.45,guest,FAILED,41,MEDIUM
2024-01-09 21:27:00,10.0.0.15,root,FAILED,49,MEDIUM
2024-01-09 21:46:00,192.168.1.36,admin,SUCCESS,47,MEDIUM
2024-01-09 21:55:00,192.168.1.23,root,FAILED,46,MEDIUM
2024-01-09 22:12:00,10.0.0.2,user1,FAILED,47,MEDIUM
2024-01-09 22:17:00,192.168.1.20,root,FAILED,58,HIGH
2024-01-09 22:22:00,192.168.1.3,user1,FAILED,50,MEDIUM
2024-01-09 22:32:00,192.168.1.10,admin,FAILED,39,MEDIUM
2024-01-09 22:38:00,192.168.1.24,guest,FAILED,50,MEDIUM
2024-01-09 22:41:00,192.168.1.15,admin,SUCCESS,39,MEDIUM
2024-01-09 23:28:00,192.168.1.33,sarah,FAILED,38,MEDIUM
2024-01-09 23:45:00,192.168.1.22,john,FAILED,64,HIGH
2024-01-09 23:50:00,192.168.1.34,john,FAILED,54,HIGH
2024-01-09 23:57:00,192.168.1.23,root,FAILED,46,MEDIUM
2024-01-10 00:00:00,192.168.1.44,john,SUCCESS,56,HIGH
2024-01-10 00:33:00,10.0.0.11,guest,FAILED,52,HIGH
2024-01-10 00:37:00,192.168.1.28,administrator,FAILED,49,MEDIUM
2024-01-10 00:46:00,192.168.1.46,root,SUCCESS,48,MEDIUM
2024-01-10 00:46:00,10.0.0.19,root,FAILED,44,MEDIUM
2024-01-10 00:56:00,192.168.1.10,admin,SUCCESS,39,MEDIUM
2024-01-10 01:20:00,192.168.1.43,user1,FAILED,47,MEDIUM
